1.000000000000000000e+00,1.990000000000000000e+02,1.500000000000000000e+03
2.000000000000000000e+00,3.400000000000000000e+01,1.500000000000000000e+03
3.000000000000000000e+00,3.740000000000000000e+02,1.500000000000000000e+03
4.000000000000000000e+00,1.990000000000000000e+02,1.500000000000000000e+03
5.000000000000000000e+00,4.030000000000000000e+02,1.500000000000000000e+03
6.000000000000000000e+00,5.630000000000000000e+02,1.500000000000000000e+03
7.000000000000000000e+00,8.800000000000000000e+01,1.500000000000000000e+03
8.000000000000000000e+00,5.980000000000000000e+02,1.500000000000000000e+03
9.000000000000000000e+00,5.900000000000000000e+01,1.500000000000000000e+03
1.000000000000000000e+01,1.990000000000000000e+02,1.500000000000000000e+03
1.100000000000000000e+01,7.090000000000000000e+02,1.500000000000000000e+03
1.200000000000000000e+01,5.630000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+01,7.480000000000000000e+02,1.500000000000000000e+03
1.400000000000000000e+01,3.190000000000000000e+02,1.500000000000000000e+03
1.500000000000000000e+01,6.710000000000000000e+02,1.500000000000000000e+03
1.600000000000000000e+01,1.453000000000000000e+03,1.500000000000000000e+03
1.700000000000000000e+01,4.030000000000000000e+02,1.500000000000000000e+03
1.800000000000000000e+01,9.140000000000000000e+02,1.500000000000000000e+03
1.900000000000000000e+01,1.453000000000000000e+03,1.500000000000000000e+03
2.000000000000000000e+01,1.564000000000000000e+03,1.500000000000000000e+03
2.100000000000000000e+01,1.193000000000000000e+03,1.500000000000000000e+03
2.200000000000000000e+01,7.480000000000000000e+02,1.500000000000000000e+03
2.300000000000000000e+01,1.564000000000000000e+03,1.500000000000000000e+03
2.400000000000000000e+01,1.508000000000000000e+03,1.500000000000000000e+03
2.500000000000000000e+01,1.621000000000000000e+03,1.500000000000000000e+03
2.600000000000000000e+01,1.564000000000000000e+03,1.500000000000000000e+03
2.700000000000000000e+01,2.894000000000000000e+03,1.500000000000000000e+03
2.800000000000000000e+01,1.984000000000000000e+03,1.500000000000000000e+03
2.900000000000000000e+01,1.399000000000000000e+03,1.500000000000000000e+03
3.000000000000000000e+01,1.859000000000000000e+03,1.500000000000000000e+03
3.100000000000000000e+01,2.596000000000000000e+03,1.500000000000000000e+03
3.200000000000000000e+01,1.564000000000000000e+03,1.500000000000000000e+03
3.300000000000000000e+01,2.453000000000000000e+03,1.500000000000000000e+03
3.400000000000000000e+01,3.538000000000000000e+03,1.500000000000000000e+03
3.500000000000000000e+01,1.921000000000000000e+03,1.500000000000000000e+03
3.600000000000000000e+01,4.154000000000000000e+03,1.500000000000000000e+03
3.700000000000000000e+01,4.339000000000000000e+03,1.500000000000000000e+03
3.800000000000000000e+01,2.971000000000000000e+03,1.500000000000000000e+03
3.900000000000000000e+01,2.669000000000000000e+03,1.500000000000000000e+03
4.000000000000000000e+01,4.063000000000000000e+03,1.500000000000000000e+03
4.100000000000000000e+01,3.973000000000000000e+03,1.500000000000000000e+03
4.200000000000000000e+01,4.433000000000000000e+03,1.500000000000000000e+03
4.300000000000000000e+01,4.918000000000000000e+03,1.500000000000000000e+03
4.400000000000000000e+01,5.746000000000000000e+03,1.500000000000000000e+03
4.500000000000000000e+01,3.884000000000000000e+03,1.500000000000000000e+03
4.600000000000000000e+01,4.624000000000000000e+03,1.500000000000000000e+03
4.700000000000000000e+01,5.428000000000000000e+03,1.500000000000000000e+03
4.800000000000000000e+01,3.884000000000000000e+03,1.500000000000000000e+03
4.900000000000000000e+01,6.184000000000000000e+03,1.500000000000000000e+03
5.000000000000000000e+01,5.746000000000000000e+03,1.500000000000000000e+03
5.100000000000000000e+01,5.324000000000000000e+03,1.500000000000000000e+03
5.200000000000000000e+01,6.523000000000000000e+03,1.500000000000000000e+03
5.300000000000000000e+01,7.843000000000000000e+03,1.500000000000000000e+03
5.400000000000000000e+01,5.018000000000000000e+03,1.500000000000000000e+03
5.500000000000000000e+01,5.533000000000000000e+03,1.500000000000000000e+03
5.600000000000000000e+01,7.108000000000000000e+03,1.500000000000000000e+03
5.700000000000000000e+01,7.718000000000000000e+03,1.500000000000000000e+03
5.800000000000000000e+01,6.523000000000000000e+03,1.500000000000000000e+03
5.900000000000000000e+01,6.073000000000000000e+03,1.500000000000000000e+03
6.000000000000000000e+01,6.296000000000000000e+03,1.500000000000000000e+03
6.100000000000000000e+01,1.040800000000000000e+04,1.500000000000000000e+03
6.200000000000000000e+01,1.069900000000000000e+04,1.500000000000000000e+03
6.300000000000000000e+01,1.012100000000000000e+04,1.500000000000000000e+03
6.400000000000000000e+01,8.746000000000000000e+03,1.500000000000000000e+03
6.500000000000000000e+01,9.013000000000000000e+03,1.500000000000000000e+03
6.600000000000000000e+01,1.099400000000000000e+04,1.500000000000000000e+03
6.700000000000000000e+01,9.148000000000000000e+03,1.500000000000000000e+03
6.800000000000000000e+01,1.026400000000000000e+04,1.500000000000000000e+03
6.900000000000000000e+01,1.284800000000000000e+04,1.500000000000000000e+03
7.000000000000000000e+01,9.979000000000000000e+03,1.500000000000000000e+03
7.100000000000000000e+01,9.838000000000000000e+03,1.500000000000000000e+03
7.200000000000000000e+01,1.099400000000000000e+04,1.500000000000000000e+03
7.300000000000000000e+01,9.979000000000000000e+03,1.500000000000000000e+03
7.400000000000000000e+01,1.300900000000000000e+04,1.500000000000000000e+03
7.500000000000000000e+01,1.144400000000000000e+04,1.500000000000000000e+03
7.600000000000000000e+01,1.268800000000000000e+04,1.500000000000000000e+03
7.700000000000000000e+01,1.300900000000000000e+04,1.500000000000000000e+03
7.800000000000000000e+01,1.433300000000000000e+04,1.500000000000000000e+03
7.900000000000000000e+01,1.572100000000000000e+04,1.500000000000000000e+03
8.000000000000000000e+01,1.501900000000000000e+04,1.500000000000000000e+03
8.100000000000000000e+01,1.536800000000000000e+04,1.500000000000000000e+03
8.200000000000000000e+01,1.680400000000000000e+04,1.500000000000000000e+03
8.300000000000000000e+01,1.717300000000000000e+04,1.500000000000000000e+03
8.400000000000000000e+01,1.811300000000000000e+04,1.500000000000000000e+03
8.500000000000000000e+01,1.572100000000000000e+04,1.500000000000000000e+03
8.600000000000000000e+01,1.501900000000000000e+04,1.500000000000000000e+03
8.700000000000000000e+01,1.536800000000000000e+04,1.500000000000000000e+03
8.800000000000000000e+01,1.572100000000000000e+04,1.500000000000000000e+03
8.900000000000000000e+01,2.006800000000000000e+04,1.500000000000000000e+03
9.000000000000000000e+01,1.643900000000000000e+04,1.500000000000000000e+03
9.100000000000000000e+01,1.735900000000000000e+04,1.500000000000000000e+03
9.200000000000000000e+01,1.888300000000000000e+04,1.500000000000000000e+03
9.300000000000000000e+01,1.754600000000000000e+04,1.500000000000000000e+03
9.400000000000000000e+01,1.625800000000000000e+04,1.500000000000000000e+03
9.500000000000000000e+01,1.947100000000000000e+04,1.500000000000000000e+03
9.600000000000000000e+01,2.233400000000000000e+04,1.500000000000000000e+03
9.700000000000000000e+01,1.735900000000000000e+04,1.500000000000000000e+03
9.800000000000000000e+01,2.383900000000000000e+04,1.500000000000000000e+03
9.900000000000000000e+01,1.986800000000000000e+04,1.500000000000000000e+03
1.000000000000000000e+02,2.149600000000000000e+04,1.500000000000000000e+03
